"combos","SND","SFD","feasibility","LUI"
"Dac_glo.Gal_mol",0.983941370945697,36.2597902540471,1,2.25
"Dac_glo.Car_hir",0.290441000029559,7.21720533025553,1,2.25
"Tri_rep.Arr_ela",0.778425578902742,32.9409249066202,1,2.25
"Tri_rep.Fes_rub",0.637889661650856,9.38967266961363,1,2.25
"Tri_rep.Fes_pra",1.07591134581827,37.0412027726004,1,2.25
"Tri_rep.Tri_pra",1.10352496077661,29.8913889577565,1,2.25
"Tri_rep.Ran_rep",0.730735677719326,26.8265678285203,1,2.25
"Tri_rep.Bro_hor",0.963071418818463,27.3432349592871,1,2.25
"Tri_rep.Pla_lan",1.06160474171913,39.1013761250206,1,2.25
"Tri_rep.Ach_mil",1.33217950193151,59.7384372436369,1,2.25
"Tri_rep.Gal_mol",0.960691856200531,39.6004522307514,1,2.25
"Tri_rep.Car_hir",1.16211774905409,49.8218952911151,1,2.25
"Arr_ela.Fes_rub",1.11909537956123,34.1485435493532,1,2.25
"Arr_ela.Fes_pra",1.06391335037217,35.9097543820302,1,2.25
"Arr_ela.Tri_pra",1.09608705452693,31.4274938220654,1,2.25
"Arr_ela.Ran_rep",0.96958722771249,30.8910371365163,1,2.25
"Arr_ela.Bro_hor",1.01164297141889,33.4196096713774,1,2.25
"Arr_ela.Pla_lan",0.970599325476768,34.4002511403743,1,2.25
"Arr_ela.Ach_mil",1.03585662550441,32.2061058876659,1,2.25
"Arr_ela.Gal_mol",1.03718568156212,17.2611592592167,1,2.25
"Arr_ela.Car_hir",1.60632301045442,13.4889523367868,1,2.25
"Fes_rub.Fes_pra",0.986914252462343,25.5970403847537,1,2.25
"Fes_rub.Tri_pra",0.842235252977801,3.93945569445703,1,2.25
"Fes_rub.Ran_rep",0.825832952716055,27.6589420685515,1,2.25
"Fes_rub.Bro_hor",0.848562541450844,13.9935514199575,1,2.25
"Fes_rub.Pla_lan",1.08495028275875,29.5971824113365,1,2.25
"Fes_rub.Ach_mil",1.09607545531896,40.7013235965187,1,2.25
"Fes_rub.Gal_mol",0.999966525523685,39.5182006154229,1,2.25
"Fes_rub.Car_hir",0.378756941996903,12.4667375922726,1,2.25
"Fes_pra.Tri_pra",0.940479958846382,23.9524567221721,1,2.25
"Fes_pra.Ran_rep",0.92008552779127,3.30564219975822,1,2.25
"Fes_pra.Bro_hor",1.02551470220896,13.0098528940547,1,2.25
"Fes_pra.Pla_lan",0.936556653510731,0.293905288019941,1,2.25
"Fes_pra.Ach_mil",0.904555168742907,39.6300330616135,1,2.25
"Fes_pra.Gal_mol",0.893630199288215,19.8920970021633,1,2.25
"Fes_pra.Car_hir",1.66040633668026,57.5749575099696,1,2.25
"Tri_pra.Ran_rep",0.868710331481973,21.3438763140818,1,2.25
"Tri_pra.Bro_hor",0.865544943712697,10.7904767482906,1,2.25
"Tri_pra.Pla_lan",0.925525196479012,19.6280636390836,1,2.25
"Tri_pra.Ach_mil",0.932408484774273,42.7457062323943,0,2.25
"Tri_pra.Gal_mol",1.16521478250592,39.2477934045014,1,2.25
"Tri_pra.Car_hir",0.575800025962299,20.2234485924333,1,2.25
"Ran_rep.Bro_hor",0.787337344296673,12.4067917932087,1,2.25
"Ran_rep.Pla_lan",0.946131036035627,1.39667924335213,1,2.25
"Ran_rep.Ach_mil",0.976465706975166,41.5536034054165,1,2.25
"Ran_rep.Gal_mol",0.95958353108651,21.3259742781112,1,2.25
"Ran_rep.Car_hir",0.887092909200523,4.39131842126989,1,2.25
"Bro_hor.Pla_lan",1.0714920929277,19.73922033261,1,2.25
"Bro_hor.Ach_mil",1.00589667200588,44.0258801128855,1,2.25
"Bro_hor.Gal_mol",0.915023105456104,30.5825617440799,1,2.25
"Bro_hor.Car_hir",0.691135532379484,20.753153591113,1,2.25
"Pla_lan.Ach_mil",1.08492740472873,40.3153646520404,1,2.25
"Pla_lan.Gal_mol",0.934132096743963,20.9980102911257,1,2.25
"Pla_lan.Car_hir",0.830998967736411,16.8534917555371,1,2.25
"Ach_mil.Gal_mol",0.911954563185402,37.7064173063594,1,2.25
"Ach_mil.Car_hir",1.07655240192003,32.9503791031989,1,2.25
"Gal_mol.Car_hir",0.86088213928204,0.733245725988543,1,2.25
"Poa_tri.Poa_pra",0.905631367332771,5.64595176970859,1,2.5
"Poa_tri.Alo_pra",0.947896409889243,20.9818305246713,1,2.5
"Poa_tri.Dac_glo",0.90503969106203,2.49433414769804,1,2.5
"Poa_tri.Tri_rep",0.737435482775285,15.0918273081554,1,2.5
"Poa_tri.Arr_ela",0.960672265532433,41.2219290389926,1,2.5
"Poa_tri.Fes_rub",0.781324718711818,1.87139665407502,1,2.5
"Poa_tri.Fes_pra",0.996742264178776,26.680010031511,1,2.5
"Poa_tri.Tri_pra",0.789600792751836,4.12184856238319,1,2.5
"Poa_tri.Ran_rep",1.47229675476204,51.6074332986422,1,2.5
"Poa_tri.Bro_hor",0.983100165937773,15.6333755850927,1,2.5
"Poa_tri.Pla_lan",0.984593681221934,31.8834735000508,1,2.5
"Poa_tri.Ach_mil",0.762344981199232,33.4798418463879,1,2.5
"Poa_tri.Gal_mol",0.684247098987822,23.9516318768543,1,2.5
"Poa_tri.Car_hir",1.88364741575472,79.4221318680217,1,2.5
"Poa_pra.Alo_pra",0.990650842255286,24.7472829697459,1,2.5
"Poa_pra.Dac_glo",1.00022473848509,9.6056430446585,1,2.5
"Poa_pra.Tri_rep",0.869485280154473,4.51353115728638,1,2.5
"Poa_pra.Arr_ela",0.913673270905094,40.5320179317686,1,2.5
"Poa_pra.Fes_rub",1.06086478829434,15.0978095048227,1,2.5
"Poa_pra.Fes_pra",0.990902158348293,25.832760908115,1,2.5
"Poa_pra.Tri_pra",0.816530165957575,12.6285597208142,1,2.5
"Poa_pra.Ran_rep",0.970288072191242,33.7390863603998,1,2.5
"Poa_pra.Bro_hor",0.865910256218105,16.5126062531609,1,2.5
"Poa_pra.Pla_lan",0.830371377712375,27.9038236775309,1,2.5
"Poa_pra.Ach_mil",1.24998964868928,54.3447048414054,1,2.5
"Poa_pra.Gal_mol",0.586821346161843,21.3655136906043,1,2.5
"Poa_pra.Car_hir",0.138938829413596,1.68614038385375,1,2.5
"Alo_pra.Dac_glo",0.986273680079554,12.0652281147515,1,2.5
"Alo_pra.Tri_rep",0.861461116562066,26.1923464108325,1,2.5
"Alo_pra.Arr_ela",1.05213947956541,45.1798818244076,1,2.5
"Alo_pra.Fes_rub",0.836633883771737,21.2858545759743,1,2.5
"Alo_pra.Fes_pra",1.01169927216975,7.24921829112498,1,2.5
"Alo_pra.Tri_pra",1.05658573703091,5.39139446331944,1,2.5
"Alo_pra.Ran_rep",0.581014655925755,1.57388635991631,1,2.5
"Alo_pra.Bro_hor",0.96995614611423,4.69778568372075,1,2.5
"Alo_pra.Pla_lan",0.881199567105788,10.4951630130614,1,2.5
"Alo_pra.Ach_mil",0.84462287090136,36.6911722768871,1,2.5
"Alo_pra.Gal_mol",1.07263228267254,31.4946956811889,1,2.5
"Alo_pra.Car_hir",0.885819758235971,25.0259828516075,1,2.5
"Dac_glo.Tri_rep",0.842954989731678,22.4702391932651,1,2.5
"Dac_glo.Arr_ela",1.00386697028449,38.2369105422953,1,2.5
"Dac_glo.Fes_rub",0.980424313063959,2.84217671260477,1,2.5
"Dac_glo.Fes_pra",1.0191228028728,23.3512435377738,1,2.5
"Dac_glo.Tri_pra",0.870551338813421,3.79917061842038,1,2.5
"Dac_glo.Ran_rep",1.04912161623052,32.4521317229736,1,2.5
"Dac_glo.Bro_hor",1.01207232747518,13.5946886413345,1,2.5
"Dac_glo.Pla_lan",1.18308047358738,36.0203182150993,1,2.5
"Dac_glo.Ach_mil",1.22186982134276,53.656276784947,1,2.5
"Dac_glo.Gal_mol",0.899833352813968,31.6570498013059,1,2.5
"Dac_glo.Car_hir",0.267170776401355,4.82306462235635,1,2.5
"Tri_rep.Arr_ela",0.749995743116903,32.7268779016618,1,2.5
"Tri_rep.Fes_rub",0.605284785882356,8.88129604136125,1,2.5
"Tri_rep.Fes_pra",1.07153999743572,37.0893155756501,1,2.5
"Tri_rep.Tri_pra",1.14636786154958,34.4880969408737,1,2.5
"Tri_rep.Ran_rep",0.5887230134839,21.3666912028821,1,2.5
"Tri_rep.Bro_hor",0.958614509141578,27.6614873764031,1,2.5
"Tri_rep.Pla_lan",1.03796227501365,39.1797601584497,1,2.5
"Tri_rep.Ach_mil",1.35614312997543,61.2911927450633,0,2.5
"Tri_rep.Gal_mol",0.968093279941871,39.7314159157389,1,2.5
"Tri_rep.Car_hir",1.06685137288249,45.1527064474186,1,2.5
"Arr_ela.Fes_rub",1.1230975169049,35.7911849669666,1,2.5
"Arr_ela.Fes_pra",1.08031663440413,43.6432488208928,1,2.5
"Arr_ela.Tri_pra",1.15337590946915,30.9860388972095,1,2.5
"Arr_ela.Ran_rep",0.989145830749078,39.2332873169785,1,2.5
"Arr_ela.Bro_hor",1.02857916917346,36.3287632830206,1,2.5
"Arr_ela.Pla_lan",0.953701091001074,43.0891760115144,0,2.5
"Arr_ela.Ach_mil",1.01354312446429,4.82879788568395,1,2.5
"Arr_ela.Gal_mol",1.07471448464636,34.4492767047323,1,2.5
"Arr_ela.Car_hir",1.59312880680672,9.1519492608497,1,2.5
"Fes_rub.Fes_pra",0.97971639759591,24.8247123602758,1,2.5
"Fes_rub.Tri_pra",0.812165102475227,5.48888958493524,1,2.5
"Fes_rub.Ran_rep",0.752002127726607,25.2879280782059,1,2.5
"Fes_rub.Bro_hor",0.82561991297206,13.0622316577945,1,2.5
"Fes_rub.Pla_lan",1.05806037957387,29.9115878738263,1,2.5
"Fes_rub.Ach_mil",1.12978843304715,41.2925898318342,1,2.5
"Fes_rub.Gal_mol",0.995356379181152,38.769074818972,1,2.5
"Fes_rub.Car_hir",0.374927165855794,11.3053848140174,1,2.5
"Fes_pra.Tri_pra",0.913171611722692,21.7851706886504,1,2.5
"Fes_pra.Ran_rep",0.842921638513908,1.74920212942881,1,2.5
"Fes_pra.Bro_hor",1.02715204643358,11.9059147162761,1,2.5
"Fes_pra.Pla_lan",0.908809729620457,3.05268640465173,1,2.5
"Fes_pra.Ach_mil",0.858756165369842,38.0074865575812,1,2.5
"Fes_pra.Gal_mol",0.787435939188335,13.72030103384,1,2.5
"Fes_pra.Car_hir",1.64940987598029,54.7453872956768,1,2.5
"Tri_pra.Ran_rep",0.82033492786649,17.3213706502289,1,2.5
"Tri_pra.Bro_hor",0.833832367792098,8.2568864855237,1,2.5
"Tri_pra.Pla_lan",0.903204878644688,18.5460533985037,1,2.5
"Tri_pra.Ach_mil",0.919421466557934,42.1853620912928,0,2.5
"Tri_pra.Gal_mol",1.23374190054729,39.6579653814365,1,2.5
"Tri_pra.Car_hir",0.62043170179524,20.0260152787681,1,2.5
"Ran_rep.Bro_hor",0.665455624564649,7.58402365158611,1,2.5
"Ran_rep.Pla_lan",0.928259147364875,3.01521017810658,1,2.5
"Ran_rep.Ach_mil",0.976675863827671,42.1808005035119,1,2.5
"Ran_rep.Gal_mol",0.937474699838871,19.3596325717881,1,2.5
"Ran_rep.Car_hir",0.907028169459334,5.8217482259811,1,2.5
"Bro_hor.Pla_lan",1.08366502207393,22.3294385622519,1,2.5
"Bro_hor.Ach_mil",0.999178772220574,43.8916350333524,1,2.5
"Bro_hor.Gal_mol",0.847081782259786,26.5763802640524,1,2.5
"Bro_hor.Car_hir",0.692620371961192,18.6935471542127,1,2.5
"Pla_lan.Ach_mil",1.10418638571114,40.3443015600781,1,2.5
"Pla_lan.Gal_mol",0.898929020620447,16.1816351407776,1,2.5
"Pla_lan.Car_hir",0.857276113063575,12.0814531303525,1,2.5
"Ach_mil.Gal_mol",0.918093040508641,38.2665109663598,1,2.5
"Ach_mil.Car_hir",1.09865677962281,34.4616783144071,1,2.5
"Gal_mol.Car_hir",0.852943934597898,2.85429356617825,1,2.5
"Poa_tri.Poa_pra",0.873941773095354,6.69090647205304,1,2.75
"Poa_tri.Alo_pra",0.932942510068974,22.4100538047885,1,2.75
"Poa_tri.Dac_glo",0.891705305565817,0.337264757755912,1,2.75
"Poa_tri.Tri_rep",0.691294876166838,16.4844819649355,1,2.75
"Poa_tri.Fes_rub",0.769571064587656,3.52686648552029,1,2.75
"Poa_tri.Fes_pra",0.999406351193666,25.6575764361949,1,2.75
"Poa_tri.Tri_pra",0.748651307725611,2.61370919809434,1,2.75
"Poa_tri.Ran_rep",1.61822726846856,58.3172917150192,1,2.75
"Poa_tri.Bro_hor",0.994473769345598,14.4340189747047,1,2.75
"Poa_tri.Pla_lan",1.00604989581408,33.3976263716729,1,2.75
"Poa_tri.Ach_mil",0.74379346811768,32.4671390786821,1,2.75
"Poa_tri.Gal_mol",0.605937724756762,19.6515308061025,1,2.75
"Poa_tri.Car_hir",1.88063522786906,78.759241910794,1,2.75
"Poa_pra.Alo_pra",0.9865946091809,26.6009612290139,1,2.75
"Poa_pra.Dac_glo",1.00268436417225,9.73368734125654,1,2.75
"Poa_pra.Tri_rep",0.844355399128283,4.10743192210356,1,2.75
"Poa_pra.Fes_rub",1.05258278126655,15.3479393675399,1,2.75
"Poa_pra.Fes_pra",0.964797469912793,24.7611458226102,1,2.75
"Poa_pra.Tri_pra",0.754493653490235,12.5810209053295,1,2.75
"Poa_pra.Ran_rep",0.912887844288801,31.6432830339408,1,2.75
"Poa_pra.Bro_hor",0.836461077095076,15.3873881401559,1,2.75
"Poa_pra.Pla_lan",0.771508470841771,26.4282844257493,1,2.75
"Poa_pra.Ach_mil",1.27656241596438,55.5354905292712,1,2.75
"Poa_pra.Gal_mol",0.50311494681135,17.5256041788337,1,2.75
"Poa_pra.Car_hir",0.137552463168248,1.31492509413796,1,2.75
"Alo_pra.Dac_glo",0.97579060165455,14.722583276568,1,2.75
"Alo_pra.Tri_rep",0.842495441282123,27.0973423593663,1,2.75
"Alo_pra.Fes_rub",0.822709624567207,24.1645463913124,1,2.75
"Alo_pra.Fes_pra",1.01618232187259,2.6475518832558,1,2.75
"Alo_pra.Tri_pra",1.08553652320509,5.11885501084599,1,2.75
"Alo_pra.Ran_rep",0.38605099941793,13.1476440146786,1,2.75
"Alo_pra.Bro_hor",0.958927870345552,8.68126002838942,1,2.75
"Alo_pra.Pla_lan",0.851841667340715,7.89651409407251,1,2.75
"Alo_pra.Ach_mil",0.811171126641806,35.2122869226395,1,2.75
"Alo_pra.Gal_mol",1.1045248488726,29.2764611572791,1,2.75
"Alo_pra.Car_hir",0.96627843627742,24.3710612102615,1,2.75
"Dac_glo.Tri_rep",0.807396940707041,23.4825401900105,1,2.75
"Dac_glo.Fes_rub",0.988804397156653,3.68364398433154,1,2.75
"Dac_glo.Fes_pra",1.00881224190933,23.3056479126229,1,2.75
"Dac_glo.Tri_pra",0.853510932489357,6.04686434801402,1,2.75
"Dac_glo.Ran_rep",1.08061685844553,34.030829062717,1,2.75
"Dac_glo.Bro_hor",0.979760827952015,12.1245203011907,1,2.75
"Dac_glo.Pla_lan",1.2389708591604,39.8132953678718,1,2.75
"Dac_glo.Ach_mil",1.25955400766557,55.8910400962791,1,2.75
"Dac_glo.Gal_mol",0.804936531032325,26.7715107603649,1,2.75
"Dac_glo.Car_hir",0.252774862287102,3.14360055037695,1,2.75
"Tri_rep.Fes_rub",0.577696783250251,8.37781658159723,1,2.75
"Tri_rep.Fes_pra",1.0671993052729,37.1140487426954,1,2.75
"Tri_rep.Tri_pra",1.19193073199547,38.4648172765504,1,2.75
"Tri_rep.Ran_rep",0.403543653342121,13.8319763160635,1,2.75
"Tri_rep.Bro_hor",0.953980253604172,27.8150196860615,1,2.75
"Tri_rep.Pla_lan",1.01410659175184,38.9283364024431,1,2.75
"Tri_rep.Ach_mil",1.38045216794606,62.8346544227813,0,2.75
"Tri_rep.Gal_mol",0.97698716545436,39.9993423564605,1,2.75
"Tri_rep.Car_hir",0.996492172176946,41.7263225010227,1,2.75
"Fes_rub.Fes_pra",0.972498194613937,24.1636247906368,1,2.75
"Fes_rub.Tri_pra",0.778815746044656,6.35027582351654,1,2.75
"Fes_rub.Ran_rep",0.628046098150755,20.5061417948521,1,2.75
"Fes_rub.Bro_hor",0.802222780148223,12.0895090909935,1,2.75
"Fes_rub.Pla_lan",1.0306283508562,29.8337880967018,1,2.75
"Fes_rub.Ach_mil",1.16357729133281,41.9953482334175,1,2.75
"Fes_rub.Gal_mol",0.990713578714182,38.1780858145985,1,2.75
"Fes_rub.Car_hir",0.37193447241028,10.4387616128927,1,2.75
"Fes_pra.Tri_pra",0.883493418597721,20.0187479727352,1,2.75
"Fes_pra.Ran_rep",0.709915982383687,2.67492542683714,1,2.75
"Fes_pra.Bro_hor",1.02891585333727,10.9791396373691,1,2.75
"Fes_pra.Pla_lan",0.881240229821365,5.03489699848844,1,2.75
"Fes_pra.Ach_mil",0.81124000618818,36.2395480414017,1,2.75
"Fes_pra.Gal_mol",0.675666035849122,7.73295836789047,1,2.75
"Fes_pra.Car_hir",1.64056649247906,52.7693130407357,1,2.75
"Tri_pra.Ran_rep",0.731594751536765,11.5765786178845,1,2.75
"Tri_pra.Bro_hor",0.799711098039319,6.21856459954378,1,2.75
"Tri_pra.Pla_lan",0.880980945885211,17.4801194951558,1,2.75
"Tri_pra.Ach_mil",0.905572516939792,41.5963974202046,0,2.75
"Tri_pra.Gal_mol",1.31000513453508,40.4988271421357,1,2.75
"Tri_pra.Car_hir",0.654007383440052,19.5190071650237,1,2.75
"Ran_rep.Bro_hor",0.488156975093136,0.169190030178377,1,2.75
"Ran_rep.Pla_lan",0.883677833450833,8.30139825897814,1,2.75
"Ran_rep.Ach_mil",0.972525409586822,43.0028301043182,1,2.75
"Ran_rep.Gal_mol",0.894755520768663,19.060030494023,1,2.75
"Ran_rep.Car_hir",0.999434075223452,16.4921835149786,1,2.75
"Bro_hor.Pla_lan",1.0960302005746,24.3972575323745,1,2.75
"Bro_hor.Ach_mil",0.992029690285739,43.7157697872914,1,2.75
"Bro_hor.Gal_mol",0.770655658201276,22.5245114744397,1,2.75
"Bro_hor.Car_hir",0.694367081174207,17.1109472431133,1,2.75
"Pla_lan.Ach_mil",1.12419630190394,40.4122876634852,1,2.75
"Pla_lan.Gal_mol",0.860453980474314,11.8485285979537,1,2.75
"Pla_lan.Car_hir",0.87713060793207,7.80340281844183,1,2.75
"Ach_mil.Gal_mol",0.925778217566826,38.3249107644327,1,2.75
"Ach_mil.Car_hir",1.11719280305932,35.4206449122299,1,2.75
"Gal_mol.Car_hir",0.846368043717494,4.11711240588206,1,2.75
"Poa_tri.Poa_pra",0.841455375981671,7.28490368975835,1,3
"Poa_tri.Alo_pra",0.917881748907457,23.6950330105635,1,3
"Poa_tri.Dac_glo",0.879662164200646,1.47399911589553,1,3
"Poa_tri.Tri_rep",0.645049126500956,17.3617048684611,1,3
"Poa_tri.Fes_rub",0.757865825986788,4.84265509315758,1,3
"Poa_tri.Fes_pra",1.00194763816434,24.8313668948411,1,3
"Poa_tri.Tri_pra",0.705873212518769,0.89053038107492,1,3
"Poa_tri.Ran_rep",1.79116552368321,66.3525254260327,1,3
"Poa_tri.Bro_hor",1.00629381929237,13.451577947476,1,3
"Poa_tri.Pla_lan",1.02747819491987,34.8699246272751,1,3
"Poa_tri.Ach_mil",0.724526393196793,31.4128535329569,1,3
"Poa_tri.Gal_mol",0.526072800021806,15.4235461975942,1,3
"Poa_tri.Car_hir",1.87547534387339,78.1938687781075,1,3
"Poa_pra.Alo_pra",0.98228725491245,27.947092695952,1,3
"Poa_pra.Dac_glo",1.00501913839549,9.80773484364801,1,3
"Poa_pra.Tri_rep",0.82114211436498,3.67694337163965,1,3
"Poa_pra.Fes_rub",1.04505220922662,15.5484867760528,1,3
"Poa_pra.Fes_pra",0.938888689930257,23.7143447169691,1,3
"Poa_pra.Tri_pra",0.69012402197332,11.9139807107171,1,3
"Poa_pra.Ran_rep",0.766438384691009,25.4612922162014,1,3
"Poa_pra.Bro_hor",0.806685166330416,14.1952236789783,1,3
"Poa_pra.Pla_lan",0.715827930829989,24.8486323777438,1,3
"Poa_pra.Ach_mil",1.30393296398113,56.7561104419758,1,3
"Poa_pra.Gal_mol",0.423685843822462,13.942911729591,1,3
"Poa_pra.Car_hir",0.136000568341775,1.04875402226715,1,3
"Alo_pra.Dac_glo",0.965318063381316,16.8331563401109,1,3
"Alo_pra.Tri_rep",0.824054694320316,27.5754653410353,1,3
"Alo_pra.Fes_rub",0.809479169494179,26.4661117727631,1,3
"Alo_pra.Fes_pra",1.02069358643524,1.5200284941859,1,3
"Alo_pra.Tri_pra",1.11719076444826,4.69875032179445,1,3
"Alo_pra.Ran_rep",0.176382355212466,25.300038216096,0,3
"Alo_pra.Bro_hor",0.947783007000791,12.1326511609108,1,3
"Alo_pra.Pla_lan",0.822878283057206,5.29510146020669,1,3
"Alo_pra.Ach_mil",0.776524879532708,33.6702722555902,1,3
"Alo_pra.Gal_mol",1.14257738147088,27.3596349262441,1,3
"Alo_pra.Car_hir",1.0271554755195,22.8759257173356,1,3
"Dac_glo.Tri_rep",0.774360784071528,24.3912793286379,1,3
"Dac_glo.Fes_rub",0.996242617791638,4.42944736814459,1,3
"Dac_glo.Fes_pra",0.999650481801439,23.2999904839873,1,3
"Dac_glo.Tri_pra",0.835325446673523,7.77753768106086,1,3
"Dac_glo.Ran_rep",1.16301984078881,37.8583600189511,1,3
"Dac_glo.Bro_hor",0.946330064697664,10.6050677878893,1,3
"Dac_glo.Pla_lan",1.2915768029931,43.1899814090114,1,3
"Dac_glo.Ach_mil",1.29827726915796,58.1017235346331,1,3
"Dac_glo.Gal_mol",0.701774714437614,21.6508603500157,1,3
"Dac_glo.Car_hir",0.243043302677899,1.88984626956349,1,3
"Tri_rep.Fes_rub",0.554075787473788,7.91054717538829,1,3
"Tri_rep.Fes_pra",1.06288670896123,37.1228691432506,1,3
"Tri_rep.Tri_pra",1.24005910511226,42.0704240203287,1,3
"Tri_rep.Ran_rep",0.190801162090169,4.96874577647778,1,3
"Tri_rep.Bro_hor",0.949161747286897,27.8617252911,1,3
"Tri_rep.Pla_lan",0.990102407451365,38.4679444234526,1,3
"Tri_rep.Ach_mil",1.40498297753918,64.3684000989166,0,3
"Tri_rep.Gal_mol",0.987821735637143,40.3979052926125,1,3
"Tri_rep.Car_hir",0.943528542413232,39.1587054822782,1,3
"Fes_rub.Fes_pra",0.965253960405406,23.5766586437481,1,3
"Fes_rub.Tri_pra",0.742234279492934,6.65228819538678,1,3
"Fes_rub.Ran_rep",0.391331554507046,10.5334350326372,1,3
"Fes_rub.Bro_hor",0.778412227537558,11.0834370415399,1,3
"Fes_rub.Pla_lan",1.00282286098572,29.4861520791482,1,3
"Fes_rub.Ach_mil",1.197744641255,42.8067114653421,1,3
"Fes_rub.Gal_mol",0.98587475795035,37.6820660945506,1,3
"Fes_rub.Car_hir",0.369500402420005,9.76873247919829,1,3
"Fes_pra.Tri_pra",0.8511995022702,18.6360954586881,1,3
"Fes_pra.Ran_rep",0.454823796604563,12.8287266895933,1,3
"Fes_pra.Bro_hor",1.03081307744692,10.1686520759093,1,3
"Fes_pra.Pla_lan",0.853944920127041,6.44114542801006,1,3
"Fes_pra.Ach_mil",0.762392341080041,34.3688062623688,0,3
"Fes_pra.Gal_mol",0.564647988224015,2.05182291353462,1,3
"Fes_pra.Car_hir",1.63312839149114,51.3256348428291,1,3
"Tri_pra.Ran_rep",0.537340903703165,1.16570527341048,1,3
"Tri_pra.Bro_hor",0.762961373994053,4.62283048122789,1,3
"Tri_pra.Pla_lan",0.858890972213757,16.4323729006033,1,3
"Tri_pra.Ach_mil",0.890782410530626,40.9763746567908,0,3
"Tri_pra.Gal_mol",1.39341329183614,41.7278329753044,1,3
"Tri_pra.Car_hir",0.679511178098338,18.8347688988448,1,3
"Ran_rep.Bro_hor",0.253719503832311,9.88236507365131,1,3
"Ran_rep.Pla_lan",0.752721778890972,17.2019965319047,1,3
"Ran_rep.Ach_mil",0.951645609216621,44.5888843438494,0,3
"Ran_rep.Gal_mol",0.781780103453484,22.4317754970712,1,3
"Ran_rep.Car_hir",1.20634032756736,30.6009184480845,1,3
"Bro_hor.Pla_lan",1.10859412850288,26.0826824185749,1,3
"Bro_hor.Ach_mil",0.984406809356376,43.5041540951612,1,3
"Bro_hor.Gal_mol",0.686182341712965,18.3432078864454,1,3
"Bro_hor.Car_hir",0.696308133510725,15.8494616254391,1,3
"Pla_lan.Ach_mil",1.14502001793191,40.5217770287639,1,3
"Pla_lan.Gal_mol",0.817860378739187,7.87705127276966,1,3
"Pla_lan.Car_hir",0.892879732743351,4.03077844773516,1,3
"Ach_mil.Gal_mol",0.935523158997236,38.0452200079317,1,3
"Ach_mil.Car_hir",1.13377513351034,36.1601551951627,1,3
"Gal_mol.Car_hir",0.840389587969367,4.92254771031408,1,3
